"SKU";"Item name";"Attribute name";"Attribute value";"GTIN";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"BRAND LABEL COLOR";"Orange + green font";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"BRAND LABEL SIZE";"23.2 x 20 mm";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"WASHING LABEL SIZE";"7x3.5cm ";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"BRAND INSERT PAPER STYLE";"non shiny matte 230g paper weight";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"HS CODE";"94049090";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"SOURCING PRICE";"$12.00";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"PRODUCT WEIGHT";"1894g";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"BRAND INSERT SIZE";"32 x 15 cm";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"COLOR BOTTOM";"beige";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"MATERIAL BOTTOM";"100% Polyester anti slip";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"QUALITY BOTTOM";"120gsm";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"SUPPLIER";"NINGBO SUNAIR";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"ASIN";"B0DFHN3ZZL";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"EAN";"8720618522689";"8720618522689";
"MC004beige_4pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 4er Set";"MASTER CARTON CBM";"0.0652";"8720618522689";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"barcode_type";"EAN";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"MASTER CARTON SIZE";"43.5cm 35.5cm 43.5cm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"FBA FEE";"€5.98";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"COLOR";"Beige";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"MASTER CARTON WEIGHT";"5400g";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"UNITS/CRTN";"4 sets (8 units)";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"PRODUCT SIZE ";"40cm 40cm 4cm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"PACKED SIZE";"42cm 21cm 16.5cm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"DIM WEIGHT";"2.91";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"PACKED WEIGHT";"1230g";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"PE BAG SIZE";"43*20*8 cm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"COLOR TOP";"Beige";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"MATERIAL TOP";"60% polyester 34% cotton 6% spandex";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"QUALITY TOP";"180gsm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"ZIPPER STYLE";"Invisible Style";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"ZIPPER COLOR";"Beige";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"FILLING";"Memory foam standard hardness 400g Hardness 40 Inner Cover: 90g white 100% polyester";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"FILLING COLOR";"white";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"BRAND LABEL DETAIL";"woven front + back printed";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"BRAND LABEL COLOR";"Orange + green font";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"BRAND LABEL SIZE";"23.2 x 20 mm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"WASHING LABEL SIZE";"7x3.5cm ";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"BRAND INSERT PAPER STYLE";"non shiny matte 230g paper weight";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"HS CODE";"94049090";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"SOURCING PRICE";"$6.35";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"PRODUCT WEIGHT";"910g";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"BRAND INSERT SIZE";"32 x 15 cm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"COLOR BOTTOM";"beige";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"MATERIAL BOTTOM";"100% Polyester anti slip";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"QUALITY BOTTOM";"120gsm";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"SUPPLIER";"NINGBO SUNAIR";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"ASIN";"B0DFHL6R62";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"EAN";"8720618522672";"8720618522672";
"MC004beige_2pack";"Eckiges Stuhlkissen - 2er / 4er Set Weiß / 2er Set";"MASTER CARTON CBM";"0.0672";"8720618522672";
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"product_type";"Matratze";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"tags";"Faltmatratze, Gästematratze, Klappmatratze, matratze";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"active";"0";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"template_suffix";"bed012-bed016";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_bullet_icon_2:custom:file_reference";"gid://shopify/MediaImage/36688836034843";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_bullet_icon_3:custom:file_reference";"gid://shopify/MediaImage/36688835871003";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_bullet_icon_4:custom:file_reference";"gid://shopify/MediaImage/36251083931931";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_details:custom:multi_line_text_field";"Maße: 20 x 120 x 200 cm
Gewicht: 15 kg
Füllung: 100% Schaumstoff
Härte: mittelfest (H3)
Bezug: OEKO-TEX zertifizierter Polyester
Reinigung: Maschinenwäsche bei 30°C 
Versand: Vakuumverpackt
Entfaltungszeit: 24-48 Stunden

----------------------------------------------

DYNMC YOU is a brand by Eternal Market Cyprus Ltd.
Manufactured by:
Eternal Market Cyprus Ltd.
Athinon, 9
SKY 001
2413 Nicosia
Cyprus
support@dynmcyou.com
EAN: 8720618522740";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_faq:custom:multi_line_text_field";"Wird die Gästematratze zum Aufklappen kompressiert geliefert? - Ja, die Matratze für Gäste wird vakuumverpackt geliefert. Sie entfaltet sich voll nach 24-48h Stunden.

Kann man den Bezug der Matratze zum Waschen abnehmen? - Ja, der Bezug lässt sich dank dem praktischen Reißverschluss mühelos entfernen und waschen, sodass die Gästeklappmatratze immer sauber bleibt.

Ist das Gästebett bequem und groß genug, um zu zweit darauf zu schlafen? - Ja, die DYNMC YOU folding Mattress eignet sich hervorragend als Gästematratze für zwei Erwachsene.

Wie wird das Sofa auf- und abgebaut? - Die Couch kann bei Bedarf einfach auseinander gezogen werden. Wenn sie nicht mehr benötigt wird, kann sie ohne Mühe wieder zusammengeklappt werden, damit sie als Sofa verwendet werden kann.

Kann die Matratze auf dem Boden platziert werden? - Ja, unsere Gästematratze eignet sich ideal als Bodenmatratze für zwei Erwachsenen.
";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_image_with_text_image:custom:file_reference";"gid://shopify/MediaImage/36703163547931";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_usps_text_four:custom";"Kostenloser Versand & Retoure ab 39€";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_usps_text_one:custom";"100 Tage Geld zurück";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_usps_text_three:custom";"2 in 1 Schlafsofa und Klappmatratze";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_usps_text_two:custom";"Einfacher Auf- und Abbau";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_product_subheading:custom";"Super bequemes Gästebett";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_beschreibung:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""level"":2,""children"":[{""type"":""text"",""value"":""Klappmatratze 120 x 200 cm - Die bequeme und stylische  Gästematratze""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Schaffe Platz und Bequemlichkeit in deinem Wohnzimmer mit unserer faltbaren Gästematratze 120x200 cm. Verwandle die Klappmatratze im Handumdrehen in eine gemütliche Sofa-Landschaft und spare wertvollen Raum. Deine Gäste können sich dank der Klappcouch auf angenehme Nachtruhe freuen! Der einfache Auf- und Abbau macht das Gästemanagement zum Kinderspiel, während die Faltmatratze nicht nur praktisch, sondern auch ein Blickfang ist, der dein modernes Zuhause perfekt ergänzt. Unsere 120cm breite Klappmatratze bietet eine verlockende Kombination aus Schlaf- und Sitzkomfort, und das ohne Kompromisse bei Luxus. Ideal für kleine Räume, ermöglicht sie großartigen Komfort, auch wenn der Platz begrenzt ist. Erfülle dir große Träume in kleinen Räumen – Komfort ohne Kompromisse.""}]}]}";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_google_product_category:mm-google-shopping:string";"2696";;
"15048874328444";"Klappmatratze 120 x 200 cm mit Lehne / Schlafsofa";"meta_google_product_category:mc-facebook:string";"2696";;
"LC010";"Kniekissen für Seitenschläfer";"barcode_type";"EAN";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"product_type";"Kniekissen";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"tags";"Kniekissen";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"active";"0";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"template_suffix";"dynamic-content-template";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_bullet_icon_2:custom:file_reference";"gid://shopify/MediaImage/36251081146651";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_bullet_icon_3:custom:file_reference";"gid://shopify/MediaImage/36703164170523";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_bullet_icon_4:custom:file_reference";"gid://shopify/MediaImage/36251083931931";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_details:custom:multi_line_text_field";"Maße: 26 x 22 x 13 cm
Gewicht: 320 g
Füllung: 100% Polyurethane Memory Schaum
Bezug: OEKO-TEX zertifiziert, 100% Polyester
Reinigung: Maschinenwäsche bei 30°C

----------------------------------------------

DYNMC YOU is a brand by Eternal Market Cyprus Ltd.
Manufactured by:
Eternal Market Cyprus Ltd.
Athinon, 9
SKY 001
2413 Nicosia
Cyprus
support@dynmcyou.com
EAN: 8720618522887";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_image_with_text_image:custom:file_reference";"gid://shopify/MediaImage/36703163547931";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_usps_text_four:custom";"Kostenloser Versand & Retoure ab 39€";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_usps_text_one:custom";"100 Tage Geld zurück";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_usps_text_three:custom";"Waschbarer Bezug bei 30° C";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_usps_text_two:custom";"Mit Memory Foam";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_product_subheading:custom";"Ergonomisches Kniekissen zum Schlafen";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_a_image_2:custom:file_reference";"gid://shopify/MediaImage/63942679036284";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_a_image_1:custom:file_reference";"gid://shopify/MediaImage/63942678970748";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_a_image_3:custom:file_reference";"gid://shopify/MediaImage/63942678937980";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_beschreibung:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Ergonomisches Kniekissen für Seitenschläfer – Kompakt, Bequem & Stützend"",""bold"":true}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Unser viskoelastisches Memory-Schaum-Kniekissen passt sich perfekt an deine Beine an und sorgt für optimale Unterstützung in Seitenlage. Es entlastet gezielt deine Knie, fördert eine bessere Schlafhaltung und bietet außergewöhnlichen Komfort – so möchtest du nie wieder ohne ins Bett gehen! Trotz seiner kompakten Größe bietet das Lagerungskissen maximalen Komfort und bleibt dank hochwertigem Memory-Schaum dauerhaft formstabil. Die perfekte Wahl für einen erholsamen Schlaf!""}]}]}";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_google_product_category:mm-google-shopping:string";"7404";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_google_product_category:mc-facebook:string";"7404";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_a_text_1:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Ergonomische Unterstützung für einen entspannten Schlaf"",""bold"":true}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Unser Kniekissen aus viskoelastischem Memory-Schaum wurde speziell für Seitenschläfer entwickelt, um eine optimale Ausrichtung der Wirbelsäule zu fördern. Durch die ergonomische Passform passt es sich perfekt an deine Beine an und entlastet Knie, Hüfte und unteren Rücken. So kannst du in Seitenlage entspannter schlafen und Verspannungen oder Druckstellen effektiv vorbeugen.""}]}]}";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_a_text_2:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Kompaktes Design mit maximalem Komfort"",""bold"":true}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Trotz seiner platzsparenden Größe bietet unser Seitenschläferkissen eine außergewöhnlich effektive Unterstützung. Es ist leicht, handlich und lässt sich problemlos im Bett positionieren, ohne sperrig zu wirken. Die durchdachte Form sorgt dafür, dass das Kissen genau dort stützt, wo es gebraucht wird – ideal für alle, die Komfort ohne große Veränderungen an ihrer Schlafroutine suchen.""}]}]}";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"meta_a_text_3:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Langanhaltende Qualität dank formstabilem Memory-Schaum"",""bold"":true}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Hergestellt aus hochwertigem Memory-Schaum, behält das Kissen dauerhaft seine Form und Elastizität, auch nach langer Nutzung. Es passt sich deinem Körper an, ohne seine stützenden Eigenschaften zu verlieren, und sorgt Nacht für Nacht für gleichbleibenden Komfort. So kannst du dich auf eine nachhaltige Lösung für besseren Schlaf verlassen – ohne Kompromisse bei der Qualität.""}]}]}";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"MASTER CARTON SIZE";"60cm 48cm 50cm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"FBA FEE";"€4.37";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"COLOR";"White";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"MASTER CARTON WEIGHT";"13500g";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"UNITS/CRTN";"20";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"PRODUCT SIZE ";"26cm 22cm 13cm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"PACKED SIZE";"24.5cm 23.5cm 11.5cm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"DIM WEIGHT";"1.3";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"PACKED WEIGHT";"556g";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"PE BAG SIZE";"25*25*13cm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"COLOR TOP";"White";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"MATERIAL TOP";"100% polyester";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"QUALITY TOP";"240gsm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"ZIPPER STYLE";"Normal zipper #3U shape";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"ZIPPER COLOR";"white";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"FILLING";"40D memory foam";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"FILLING COLOR";"white";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"BRAND LABEL DETAIL";"//";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"BRAND LABEL COLOR";"LIGHT GREEN";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"BRAND LABEL SIZE";"23.2 x 20 mm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"WASHING LABEL SIZE";"3.5*7cm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"BRAND INSERT PAPER STYLE";"non shiny matte 230g paper weight";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"HS CODE";"94049090";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"SOURCING PRICE";"$3.99";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"PRODUCT WEIGHT";"320g";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"BRAND INSERT SIZE";"32*10cm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"COLOR BOTTOM";"white";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"MATERIAL BOTTOM";"100% polyester";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"QUALITY BOTTOM";"240gsm";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"SUPPLIER";"SHENZHEN KANGHAO";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"ASIN";"B0DKK1JLFY";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"EAN";"8720618522887";"8720618522887";
"LC010";"Kniekissen für Seitenschläfer";"MASTER CARTON CBM";"0.1440";"8720618522887";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"barcode_type";"EAN";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"product_type";"Kissen";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"tags";"Sofakissen";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_bullet_icon_2:custom:file_reference";"gid://shopify/MediaImage/36688835871003";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_bullet_icon_3:custom:file_reference";"gid://shopify/MediaImage/36251081146651";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_bullet_icon_4:custom:file_reference";"gid://shopify/MediaImage/36251083931931";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_details:custom:multi_line_text_field";"Maße: 50 x 50 cm
Gewicht: 983g (2er Set)
Füllung: 100% Polyester
Bezug: OEKO-TEX zertifiziert, 50% Baumwolle, 50% Polyester
Reinigung: Maschinenwäsche bei 40°C
Versand: Vakuumverpackt
Entfaltungszeit: 24-48 Stunden

----------------------------------------------

DYNMC YOU is a brand by Eternal Market Cyprus Ltd.
Manufactured by:
Eternal Market Cyprus Ltd.
Athinon, 9
SKY 001
2413 Nicosia
Cyprus
support@dynmcyou.com
EAN: 8720618522948
";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_faq:custom:multi_line_text_field";"Wie viele Kissen sind in dem Set enthalten? - Das Sofakissen Set von DYNMC YOU enthält 2 moderne Sofakissen in bester Qualität.

Kommen die Kissen bereits inklusive Füllung und Bezug? - Ja, die Couchkissen sind bereits gepolstert und werden inklusive Baumwollbezug geliefert.

Sind die Kissen ausreichend gepolstert oder zu weich? - Die Rückenkissen sind mittelhart und außerordentlich fluffig, was durch die prächtige Füllung gewährleistet wird.

Kann man den Bezug der Kissen zum Waschen abnehmen? - Ja, der Bezug ist mit einem praktischen Reißverschluss ausgestattet, sodass man ihn ganz einfach abziehen und in der Maschine waschen kann.

Wie groß sind die Sofakissen? - Die Kissen sind 50 x 50 cm groß, DYNMC YOU bietet jedoch auch weitere Größen und Farben.";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_image_with_text_image:custom:file_reference";"gid://shopify/MediaImage/36703163547931";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_usps_text_four:custom";"Kostenloser Versand & Retoure ab 39€";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_usps_text_one:custom";"100 Tage Geld zurück";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_usps_text_three:custom";"Mit Füllung & Bezug";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_usps_text_two:custom";"2er Set - 50 x 50 cm";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_product_subheading:custom";"Moderner Nordic-Look";"8720618522948";
"SC014beige";"Sofakissen Beige 50x50cm - 2er Set";"meta_beschreibung:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""level"":2,""children"":[{""type"":""text"",""value"":""Sofakissen 50x50 cm im Nordic-Stil für maximalem Komfort""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Genieße maximalen Komfort mit dem DYNMC YOU Sofakissen-Set. Die Kissen sind mit einer weichen, OEKO-TEX-zertifizierten Baumwolle und einer hochwertigen Polyesterfüllung ausgestattet, die für perfekten Halt und Weichheit sorgt. Mit einer Dicke von ca. 10 cm behalten sie ihre Form und bieten eine ideale Balance zwischen Festigkeit und Komfort.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Erhältlich in den eleganten Farben Grau, Beige und Anthrazit, fügt sich das minimalistische Design perfekt in jedes Wohnzimmer ein und lässt sich gut mit anderen Kissen kombinieren. Die robuste Webstruktur, festen Nähte und der versteckte Reißverschluss garantieren Langlebigkeit und nordischen Chic.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Der Bezug ist abnehmbar und bei 40°C waschbar, für einfache Pflege und stets frischen Komfort.""}]}]}";"8720618522948";
